DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
1,50.8081,-119.75,7,0.15,2023,1,0.00012935937202840364,20.08653920491537,7.53641026814779
1,55.6905,-121.4383,9,0.41,2023,1,8.43801535665989e-06,17.19425226847335,6.553901290893577
18,50.5627,-119.0361,8,0.009,2023,1,0.0023348629474639893,21.288049316406273,7.229293441772484
15,55.0403,-128.2801,8,0.009,2023,1,0.002625778317451477,15.159882481892907,10.919583892822288
14,50.7908,-120.7346,8,0.009,2023,1,0.0,24.86557286580404,10.645871098836267
8,49.1812,-125.3945,6,0.009,2023,1,0.00012745261182089962,14.717282231648767,7.6782184600830305
22,50.7668,-120.9684,8,0.0,2023,1,6.527006615897335e-05,20.39738235473635,5.531910196940146
4,53.9221,-124.1533,5,0.3,2023,1,2.795457834992021e-06,13.598908360799157,3.133761978149437
23,51.9253,-122.5221,4,10.0,2023,1,0.0011964142322540283,7.067173258463583,0.9057562510172943
3,53.4308,-122.8195,9,0.1,2023,1,0.000198233127491676,16.786700185139978,6.123132324218773
15,50.4464,-126.202,5,3.84,2023,1,1.7195939108205494e-06,21.61115671793624,12.91264432271322
15,50.2822,-125.7337,6,0.01,2023,1,1.2854092688030505e-06,11.186269378662132,5.074939982096396
24,50.2937,-125.936,6,0.9,2023,1,0.0006213277577558074,17.12457873026534,10.807702000935876
