DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
15,54.0101,-125.0337,5,0.01,2023,1,1.7195939108205494e-06,19.243806457519554,7.799200312296591
1,49.9561,-115.6593,5,0.1,2023,1,0.0007602981555123733,10.143127059936546,2.194891230265341
22,51.8311,-121.4609,9,0.009,2023,1,3.00407407394232e-06,11.466223017374716,3.136596298217796
15,50.0869,-116.8821,8,0.009,2023,1,0.0,23.64653612772628,10.587634023030603
28,50.4601,-119.3786,5,4.27,2023,1,0.0019685293088400613,16.190307871500693,9.875373458862327
23,54.1475,-125.728,4,0.6,2023,1,0.009100496768951416,3.3848002115885834,1.3249457041422943
14,49.895,-123.2745,6,0.009,2023,1,0.0009315229750654908,9.085136032104515,4.633879597981775
27,52.4427,-126.3352,8,0.009,2023,1,0.0,17.652359263102255,8.171776072184286
13,51.7646,-121.38,5,0.2,2023,1,8.523463925769192e-07,16.64659144083663,5.047763442993187
7,50.3163,-118.8027,7,0.3,2023,1,0.0006950378416945568,22.59512545267745,9.761962509155296
12,54.298,-125.8385,9,0.04,2023,1,0.0028437376022338867,12.098124440511071,7.396215693155966
29,56.5518,-121.7542,8,0.64,2023,1,2.5749206429281912e-06,22.489854431152366,8.740032450358115
11,49.3375,-122.8883,5,0.4,2023,1,6.1097741024696e-05,14.035995101928734,7.996921793619833
8,49.1834,-119.5598,9,4.5,2023,1,0.000112190842628479,17.90038897196456,7.51867510477706
13,51.4499,-117.0978,8,0.3,2023,1,1.2814998058274796e-06,17.273329035441122,6.479898707071982
28,53.8157,-125.8965,6,0.009,2023,1,2.3314356798920244e-05,19.401710128784202,7.256921386718773
23,54.0038,-124.442,5,0.009,2023,1,0.0021127045154116786,10.60849278767904,7.152977879842126
7,53.473,-120.3952,5,0.009,2023,1,0.014749461412428388,3.8262191772461165,2.974620437622093
29,49.8461,-124.429,5,0.03,2023,1,2.3186206817626953e-05,15.83764228820803,9.97553723653158
10,54.6565,-124.7423,5,1.2,2023,1,2.5945901768409385e-05,12.369535700480185,5.989308293660486
31,49.8096,-124.3128,5,0.001,2023,1,8.344650268554688e-07,12.551045989990257,5.30439147949221
6,54.0767,-124.0076,8,0.009,2023,1,3.392994403839111e-05,21.285902913411462,10.805112457275413
23,49.2581,-124.7742,6,0.009,2023,1,7.723149622052006e-06,18.817294692993187,10.629153188069665
18,56.5784,-120.6898,4,1.6,2023,1,5.794448753704273e-05,2.0101867675781477,-7.11498107910154
7,49.359,-125.1033,5,0.36,2023,1,0.0005638539791092967,7.881801859537802,4.128266270955407
23,49.2591,-124.7708,6,0.13,2023,1,7.723149622052006e-06,18.817294692993187,10.629153188069665
13,51.9234,-123.1186,6,0.009,2023,1,0.008619767513078358,16.298422749837243,8.20221862792971
26,51.941,-123.1034,3,0.009,2023,1,0.0008886784314086071,-1.187101745605446,-5.801810963948526
29,54.886,-126.216,9,0.009,2023,1,0.0013565003871462977,6.770714696248376,3.591835276285849
11,49.0747,-121.7547,5,0.009,2023,1,0.0009716778992583386,10.31618715922042,5.044285074869833
4,49.9963,-124.7593,10,1.5,2023,1,,,
22,55.0501,-126.3853,8,1.65,2023,1,8.52346317969932e-07,16.219241078694665,6.081145222981775
15,49.474,-117.2805,9,0.3,2023,1,4.4107436991680515e-07,14.696066157023154,3.450537618001306
11,56.5072,-121.957,4,62.0,2023,1,3.1530853448202834e-06,1.2551577250163177,-6.673700714111305
13,56.3876,-121.2306,4,0.2,2023,1,9.590387344360352e-05,1.3108739217122434,-8.11102460225419
18,58.7385,-122.6054,6,0.491,2023,1,0.012799978256225586,12.445897038777673,8.79585673014327
20,52.6056,-121.4883,10,0.009,2023,1,0.00032043260972614007,5.472387568155966,1.5042924245198606
24,50.6517,-120.3411,4,0.2,2023,1,0.0034057408569196923,7.212344106038415,3.753303782145224
28,56.5125,-121.9643,4,4.0,2023,1,8.52346317969932e-07,6.390381113688193,-1.2104871114094635
23,50.6555,-119.9423,3,2.72,2023,1,0.00036536753168547875,3.184339141845726,-3.7194370269775163
25,56.2821,-120.7096,4,2.0,2023,1,4.001115490837037e-05,4.575341796875023,-3.394924545288063
29,49.3549,-125.0876,3,2.5,2023,1,8.52346317969932e-07,6.173390960693382,-4.0881936391194245
13,56.2967,-121.1067,4,2.0,2023,1,0.0001378953456878662,1.7354344685872434,-7.294048690795876
12,51.9198,-123.0807,9,0.009,2023,1,0.004556179046630859,12.311747487386071,8.70635566711428
