DAY,LATITUDE,LONGITUDE,MONTH,SIZE,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
7,52.4545,-125.6096,10,0.015,2025,1,0.0006259381771087646,5.887024180094443,3.1291048685710052
18,48.5451,-123.5785,4,0.009,2025,1,8.52346317969932e-07,10.933692550659202,4.821638997395837
8,52.0554,-121.9032,9,0.009,2025,1,0.000972512364285194,19.179221089680993,11.672490692138695
30,51.2226,-121.4756,7,0.009,2025,1,2.4586915969848633e-05,23.30240656534835,10.918177541097009
27,53.0514,-131.752,7,0.05,2025,1,0.00019109249114990234,13.086911137898767,8.961904780070029
16,48.4042,-123.7271,4,0.33,2025,1,0.0,9.417209879557333,4.422138468424521
31,55.0164,-127.3164,3,0.6,2025,1,0.00017097890366812862,2.472712453206384,-2.6270908355712663
11,55.3788,-127.6649,5,5.8,2025,1,0.00137216746806601,6.698406473795615,2.9550109863281477
30,49.7571,-124.6125,6,0.009,2025,1,,,
24,54.0026,-125.7143,4,0.04,2025,1,4.075375445466989e-05,6.371930694580101,-1.6211074829101335
8,56.3088,-120.7694,4,0.2,2025,1,0.0004457235336303711,6.110358810424827,-1.4588830312092682
20,53.0867,-124.4939,4,3.3,2025,1,0.004540249705257793,0.9966821034749387,-4.482452774047829
21,53.9708,-125.7873,4,1.15,2025,1,0.0013138007346924496,0.5788252512614349,-5.042072041829385
4,56.4347,-121.1603,5,3.2,2025,1,0.00026973959895926214,7.752707417805993,-8.116154734293616
28,54.9301,-128.8848,3,0.009,2025,1,0.00011924393277240597,0.23289070129396805,-5.53602574666337
4,56.3757,-121.3215,2,0.009,2025,1,2.7030707201447512e-06,-29.57787424723304,-33.988860193888314
24,55.7892,-121.0221,4,109.0,2025,1,2.720859892946237e-05,7.2968981424967865,-2.419121805826819
31,52.4067,-122.3164,7,0.02,2025,1,0.0006577342737728031,22.45807545979818,12.200769042968773
24,50.6761,-121.807,4,0.3,2025,1,6.820169337373727e-05,6.7153551737467865,-2.119072977701819
