YEAR,MONTH,DAY,LATITUDE,LONGITUDE,SIZE_HA,CAUSE
2018,5,15,50.8926,-122.2315,5.0,H
2018,6,20,50.2113,-121.6689,0.4,N
2018,6,21,50.9281,-122.3047,0.009,N
2018,6,21,50.7799,-121.9481,0.009,N
2018,6,21,50.9213,-122.2736,0.009,N
2018,7,31,50.9833,-122.8174,0.009,N
2018,8,1,50.6827,-122.1983,0.009,N
2018,8,4,50.3311,-121.7064,15.0,N
2018,8,8,50.6848,-122.2008,30.0,N
2018,8,11,50.706,-122.3853,0.009,N
2018,8,11,50.6721,-122.3334,0.009,N
2018,8,15,50.7576,-122.2168,0.1,N
2018,8,20,50.8156,-122.3947,0.009,N
2018,7,23,50.4484,-121.3107,85.0,H
2018,4,3,50.6451,-120.0498,0.25,H
2018,4,4,50.769,-119.7583,141.0,H
2018,4,14,50.703,-121.2949,0.4,H
2018,4,14,50.703,-121.2949,0.3,H
2018,5,18,50.6652,-120.0485,0.4,H
2018,5,28,50.7517,-120.9048,150.0,H
2018,6,20,50.5301,-121.2815,0.009,H
2018,6,21,50.7191,-120.3804,24.5,N
2018,7,6,50.7655,-121.0053,1.5,H
2018,7,12,50.6802,-120.2309,545.0,H
2018,7,31,50.6107,-120.3289,0.1,N
2018,8,1,50.68,-120.3916,0.009,N
2018,8,2,50.9084,-120.1383,0.009,N
2018,8,3,50.7197,-120.1335,0.009,N
2018,8,6,50.8255,-120.474,0.009,N
2018,8,11,50.6075,-119.9253,0.009,N
2018,8,22,50.9189,-120.169,0.009,H
2019,3,18,50.7291,-120.5263,1.8,H
2019,3,19,50.8929,-121.4068,0.009,U
2019,3,22,50.6641,-120.1107,1.9,H
2019,3,24,50.7775,-119.7242,0.47,H
2019,3,27,50.6663,-120.5598,0.009,U
2019,3,30,50.7611,-119.7529,100.0,U
2019,3,30,50.7713,-119.7506,250.0,U
2018,4,26,50.7689,-119.727,8.0,H
2018,5,14,50.1103,-114.8253,4.0,H
2018,6,3,50.4044,-114.9198,9.7,H
2018,6,3,50.3421,-114.9239,2.9,H
2018,6,3,50.3913,-114.921,0.05,H
2018,6,3,50.4218,-114.9305,0.6,H
2018,7,17,49.698,-114.9447,0.2,N
2018,7,9,49.427,-114.7833,0.009,N
2018,7,10,49.4577,-114.7484,0.009,N
2018,7,16,49.881,-114.9348,0.2,N
2018,7,19,49.4418,-115.0928,0.009,N
2018,7,19,50.3117,-114.917,0.009,N
2018,7,29,49.0186,-114.4319,0.009,N
2018,8,6,49.0897,-114.597,0.15,N
2018,8,2,50.1608,-114.8052,1.0,N
2018,8,10,49.4919,-114.8611,956.0,H
2018,8,11,49.3481,-114.9243,15.0,N
2018,8,13,49.4151,-115.0693,0.9,N
2018,8,11,49.6796,-114.7487,0.009,N
2018,8,11,49.4058,-115.111,458.0,N
2018,8,11,49.5648,-114.7605,30.0,N
2018,8,11,49.6838,-114.7349,582.0,N
2018,8,12,49.9391,-114.927,0.04,N
2018,8,11,49.9017,-114.7194,47.0,N
2018,8,11,49.6991,-114.6862,1.5,N
2018,9,2,49.2766,-115.0741,0.009,H
2018,8,11,49.3642,-115.0847,0.04,N
2018,9,16,50.0157,-114.8912,0.009,H
2018,7,17,49.6314,-116.0501,0.3,H
2018,7,17,50.9241,-118.1847,0.02,N
2018,7,17,50.9312,-118.2487,0.01,N
2018,6,20,50.1285,-117.8769,0.009,N
2018,6,25,49.5067,-117.593,0.01,N
2018,7,17,50.664,-117.4804,0.1,N
2018,7,17,50.1707,-118.1835,0.05,N
2018,7,17,50.2052,-117.4903,11.0,N
2018,7,17,49.8523,-117.2228,2363.0,N
2018,7,17,50.2348,-118.1211,2.2,N
2018,7,17,50.11,-117.7,1.0,N
2018,7,23,50.1628,-118.1262,0.7,N
2018,7,23,49.6795,-117.7295,1.9,N
2018,8,2,50.2327,-117.1555,1045.0,N
2018,8,4,49.8955,-116.9321,0.009,H
2018,8,1,50.0045,-117.099,0.2,N
2018,7,27,50.2658,-116.9852,0.009,N
2018,8,11,50.1596,-117.033,0.5,N
2018,8,11,50.2146,-116.9973,0.47,N
2018,7,17,50.8607,-118.0201,0.1,N
2018,7,17,50.8769,-118.0547,0.12,N
2018,7,17,50.7029,-118.1322,0.009,N
2018,7,28,50.764,-117.9446,0.2,N
2018,7,31,50.877,-118.2048,0.3,N
2018,8,11,50.1995,-118.0406,0.009,N
2018,8,11,50.178,-117.9919,0.2,N
2018,8,11,50.1203,-117.617,0.1,N
2018,8,11,50.1187,-117.6423,103.0,N
2018,8,11,50.1248,-117.6302,0.1,N
2018,8,11,50.3123,-117.8128,0.04,N
2018,8,11,50.3005,-117.7822,0.01,N
2018,8,11,50.3044,-117.7919,111.0,N
2018,8,11,49.992,-117.8677,0.025,N
2018,8,11,50.2149,-117.8553,0.1,N
2018,8,11,50.3034,-117.7844,0.03,N
2018,8,12,50.8111,-117.6617,0.0,N
2018,8,11,50.2163,-117.8923,0.1,N
2018,8,11,50.3055,-117.7869,0.009,N
2018,8,12,50.8067,-117.6668,0.0,N
2018,8,11,50.2743,-118.134,346.0,N
2018,8,11,50.4427,-117.6776,102.0,N
2018,8,11,50.0282,-117.8689,0.3,N
2018,8,12,50.764,-117.6609,0.9,N
2018,8,11,50.3951,-118.1811,677.0,N
2018,8,11,50.113,-117.5605,0.1,N
2018,8,12,50.439,-118.1712,0.2,N
2018,8,11,50.4271,-117.7983,4.5,N
2018,8,11,50.1121,-118.1721,250.0,N
2018,8,11,50.1488,-118.1704,15.0,N
2018,8,11,50.0942,-117.8435,61.0,N
2018,8,11,50.0889,-117.8505,0.5,N
2018,8,11,50.2496,-118.0867,0.1,N
2018,8,29,49.6725,-117.554,0.01,N
2018,7,17,50.7957,-117.6569,227.0,N
2018,7,17,50.1727,-118.1243,0.3,N
2018,7,17,50.1319,-117.5135,0.4,N
2018,7,25,49.7695,-117.75,183.0,N
2018,7,28,49.5385,-117.788,0.4,N
2018,7,28,49.5481,-117.7878,6.9,N
2018,7,28,50.0717,-117.2658,1.0,N
2018,7,27,50.1906,-118.172,795.6,N
2018,7,31,50.4506,-118.1436,34.5,N
2018,8,1,50.6952,-117.6267,0.1,N
2018,7,31,50.3981,-118.0391,2.8,H
2018,7,31,50.4778,-118.1428,0.3,N
2018,7,31,50.3932,-118.0433,0.05,N
2018,8,1,50.4759,-117.8252,234.0,N
2018,8,1,50.6608,-117.6579,114.0,N
2018,8,1,50.6782,-117.6605,0.1,N
2018,8,2,50.1409,-117.8638,0.009,N
2018,8,1,49.9347,-117.419,0.04,N
2018,8,2,50.0804,-117.6024,624.0,N
2018,8,2,50.1431,-117.8419,0.01,N
2018,8,2,50.1457,-118.0181,0.2,N
2018,7,31,50.5901,-117.8771,0.03,N
2018,7,31,50.7177,-117.6839,0.01,N
2018,7,31,50.7905,-117.5558,50.0,N
2018,8,6,49.5882,-117.5912,1.2,H
2018,8,11,50.0339,-117.4736,558.0,N
2018,8,11,49.988,-117.4693,82.0,N
2018,8,11,49.7357,-117.63,190.0,N
2018,8,11,49.9949,-117.8628,0.009,N
2018,8,11,50.1606,-118.0065,0.009,N
2018,8,2,50.9172,-118.3661,100.0,N
2018,7,31,50.7436,-117.915,44.0,N
2018,7,17,50.6197,-118.0674,0.03,N
2018,7,31,50.5683,-118.0089,31.0,N
2018,7,1,50.564,-118.0419,1.1,N
2018,7,17,50.6838,-118.0173,0.01,N
2018,7,31,50.5047,-118.0121,0.05,N
2018,7,31,50.8447,-118.116,0.01,N
2018,7,31,50.8487,-117.9895,34.0,N
2018,7,31,50.8228,-117.974,0.09,N
2018,7,31,50.8778,-118.2057,0.1,N
2018,8,22,50.4596,-118.247,0.009,U
2018,8,31,50.918,-118.3989,0.6,N
2018,9,7,50.952,-118.3816,0.009,N
2018,10,5,50.1287,-118.159,8.0,H
2018,10,11,49.6333,-117.8235,0.9,H
2018,5,23,50.6238,-122.4295,483.0,H
2018,5,25,50.0316,-121.5382,0.33,H
2018,6,20,50.403,-122.2776,0.009,N
2018,6,20,50.0651,-121.5897,0.009,N
2018,7,10,50.0653,-121.5894,0.009,N
2018,8,2,50.4903,-122.2041,0.009,N
2018,8,3,50.5647,-122.4302,0.009,N
2018,8,7,50.5879,-122.4996,848.0,N
2019,2,26,50.0561,-121.5438,0.93,H
2018,5,15,49.9604,-121.3493,17.6,H
2018,8,4,49.7387,-121.2168,281.7,N
2018,4,23,50.4971,-122.5708,0.15,H
2018,6,6,50.4621,-122.6638,1.7,H
2018,8,11,50.4588,-122.6325,0.1,N
2018,8,11,50.0308,-120.9028,0.009,N
2018,8,11,50.0824,-121.0313,0.2,N
2018,8,12,50.114,-120.2048,0.03,N
2018,8,15,49.4022,-120.1294,0.2,N
2018,8,16,49.2404,-120.0529,0.36,N
2018,8,17,49.6046,-120.0857,0.1,N
2018,8,20,50.1181,-120.0719,4.85,N
2018,8,22,50.1133,-120.2052,0.009,N
2018,9,12,49.9964,-120.9117,0.1,H
2018,9,16,49.9558,-120.6238,0.009,N
2018,9,16,50.0438,-120.6024,0.009,N
2018,10,11,49.6408,-120.5528,0.009,H
2019,3,25,50.146,-120.2884,8.1,U
2018,5,14,50.6107,-120.193,0.9,H
2018,5,15,50.5328,-120.8875,165.0,H
2018,5,17,50.4703,-120.5793,0.3,H
2018,6,19,50.5454,-120.6906,0.009,N
2018,6,20,50.6776,-120.9216,0.4,N
2018,6,20,50.6104,-120.8765,20.0,N
2018,6,20,50.4173,-120.2971,0.1,N
2018,6,21,50.4045,-120.3121,0.009,N
2018,7,31,50.586,-120.0154,0.009,N
2018,8,11,50.6049,-120.1768,0.009,N
2018,8,11,50.5053,-120.8411,0.009,N
2018,8,16,50.5655,-120.9531,0.23,N
2018,8,1,50.4331,-119.8515,114.6,N
2018,8,3,50.3867,-119.8664,0.009,N
2018,8,22,50.2523,-119.7394,15.0,N
2018,8,23,50.447,-119.8041,0.009,H
2018,8,27,50.3509,-119.6751,32.0,N
2018,6,2,49.9748,-119.7578,0.4,H
2018,7,7,49.9568,-119.7521,1.22,N
2018,7,9,49.9141,-119.7154,0.009,H
2018,7,17,49.8817,-119.6583,0.1,N
2018,7,31,49.9809,-119.9553,0.3,N
2018,7,31,49.854,-120.0452,0.009,N
2018,8,1,50.0712,-119.937,0.96,N
2018,7,27,49.8577,-119.8691,0.1,N
2018,8,1,49.9196,-119.7947,1.0,N
2018,7,31,49.8546,-120.1466,2.54,N
2018,8,9,49.9865,-119.9476,642.0,N
2018,8,11,49.8033,-119.9943,0.009,N
2018,8,11,49.7511,-120.0631,0.009,N
2018,5,22,49.992,-119.3407,0.1,H
2018,6,15,50.2719,-119.2114,0.3,H
2018,6,21,50.5131,-119.3459,0.009,N
2018,7,6,50.1253,-119.4372,0.009,N
2018,7,23,49.9998,-119.3308,0.1,H
2018,7,28,50.46,-119.3434,0.65,H
2018,7,30,50.4647,-119.3579,0.009,H
2018,8,11,50.1669,-119.5321,0.02,N
2018,8,25,50.1132,-119.3161,0.009,H
2018,4,11,49.5016,-119.6254,3.0,H
2018,5,26,49.8321,-119.5904,3.5,H
2018,6,2,49.7894,-119.4957,0.009,H
2018,6,8,49.6589,-119.6014,0.009,H
2018,6,17,49.8667,-119.683,0.009,H
2018,6,20,49.5272,-119.4643,0.1,N
2018,6,24,49.4093,-119.7023,0.009,N
2018,7,7,49.8682,-119.6953,0.009,H
2018,7,7,49.3459,-119.4751,0.009,N
2018,7,13,49.9574,-119.546,0.009,H
2018,7,17,49.3913,-119.6069,0.8,H
2018,7,17,49.7537,-119.6889,1370.3,N
2018,7,17,49.563,-119.7474,118.5,N
2018,7,17,49.6253,-119.6006,0.009,U
2018,7,17,49.7613,-119.7995,23.0,N
2018,7,17,49.8229,-119.6946,15.5,N
2018,7,17,49.6363,-119.5575,0.2,N
2018,7,17,49.8769,-119.6471,0.009,N
2018,7,17,49.6718,-119.6197,99.8,N
2018,7,17,49.6806,-119.5614,0.009,N
2018,7,17,49.7135,-119.7646,1790.0,N
2018,7,18,49.8738,-119.6498,0.009,N
2018,7,18,49.6487,-119.6058,7.5,N
2018,7,17,49.8172,-119.6856,0.009,N
2018,7,18,49.6312,-119.5791,0.4,N
2018,7,19,49.6861,-119.6479,58.4,U
2018,7,20,49.9059,-119.4749,0.2,H
2018,7,23,49.4741,-119.7303,0.4,H
2018,7,27,49.9157,-119.4512,4.8,H
2018,7,18,49.9943,-119.6103,0.1,N
2018,8,7,50.098,-119.5065,0.009,H
2018,8,7,50.0974,-119.5076,0.009,H
2018,5,20,50.2053,-119.1799,0.009,H
2018,7,6,50.1885,-119.2659,0.009,H
2018,7,15,50.2621,-119.1272,0.009,H
2018,7,16,50.1099,-119.1877,7.0,H
2018,7,16,50.297,-119.1633,1.2,N
2018,7,17,50.0777,-119.0248,0.3,N
2018,7,17,50.5091,-119.0689,0.009,N
2018,7,23,50.0925,-118.5227,0.009,N
2018,7,31,50.1253,-118.8955,858.0,N
2018,5,23,49.1192,-119.1105,0.009,N
2018,6,21,49.2352,-118.7211,0.01,N
2018,6,22,49.2528,-119.033,0.1,N
2018,6,25,49.1435,-118.4439,0.009,N
2018,7,16,49.1156,-118.4483,0.02,H
2018,7,25,49.306,-119.0381,0.1,H
2018,7,28,49.6302,-118.8961,0.009,H
2018,7,27,49.1447,-119.0452,0.3,N
2018,8,11,49.2203,-118.3919,0.009,N
2018,8,11,49.1021,-118.4256,0.3,N
2018,8,11,49.1374,-118.4228,11.2,N
2018,8,11,49.5832,-118.952,0.6,N
2018,8,11,49.1351,-118.4296,0.009,N
2018,8,11,49.5767,-118.9618,0.009,N
2018,8,11,49.4577,-119.0188,7.0,N
2018,8,11,49.2362,-118.3913,0.2,N
2018,8,19,49.5681,-118.8058,0.1,H
2018,8,21,49.4281,-118.9783,0.009,H
2018,5,27,49.777,-119.4556,0.009,H
2018,6,24,49.4942,-119.2757,0.2,N
2018,7,9,49.7824,-119.0931,0.009,H
2018,7,17,49.8083,-119.0989,0.9,N
2018,7,17,49.7483,-119.0893,0.009,N
2018,7,17,50.0463,-118.8924,0.9,N
2018,8,3,49.3365,-119.4125,0.009,U
2018,5,4,49.3602,-117.905,0.25,N
2018,5,12,49.1289,-117.7281,1.28,H
2018,5,4,49.0902,-117.7044,0.009,H
2018,5,4,49.0898,-117.7065,0.1,H
2018,6,6,49.1642,-117.4187,0.1,N
2018,6,20,49.3637,-117.7731,0.01,N
2018,6,20,49.2766,-117.9545,0.009,N
2018,6,26,49.3535,-117.7089,0.075,N
2018,6,26,49.0224,-117.3459,0.001,H
2018,6,25,49.5004,-117.982,0.202,N
2018,6,22,49.5216,-118.0667,0.9,N
2018,8,11,49.1049,-117.9138,0.25,N
2018,8,11,49.3774,-117.8816,3193.0,N
2018,8,11,49.7138,-118.1908,3.0,N
2018,8,11,49.707,-118.1559,1195.0,N
2018,8,12,49.0047,-118.0555,377.0,N
2018,8,11,49.0118,-118.026,0.009,N
2018,8,11,50.0983,-118.0116,15.0,N
2018,8,11,49.5583,-118.2178,548.0,N
2018,7,28,49.2463,-117.7603,20.0,N
2018,8,11,50.0737,-118.0293,1.0,N
2018,9,7,49.0528,-117.8427,0.5,N
2018,8,11,49.5802,-118.1917,11.0,N
2018,9,6,49.1739,-118.0417,0.24,N
2018,9,9,49.3777,-118.0155,0.009,N
2018,9,11,49.1066,-117.6998,0.99,H
2018,7,24,49.0739,-117.8247,0.009,H
2018,7,26,49.0098,-117.9849,53.25,N
2018,7,28,49.1963,-117.5209,0.009,N
2018,7,28,49.1842,-117.5294,0.12,N
2018,7,29,49.0901,-117.655,0.9,H
2018,8,11,49.1519,-117.8986,0.01,N
2018,8,11,49.2159,-118.0287,0.009,N
2018,8,11,49.3215,-117.9204,18.7,N
2018,8,11,49.0271,-117.9593,16.3,N
2018,8,11,49.4897,-118.0644,3849.0,N
2018,8,11,49.4042,-118.0955,2227.0,N
2018,8,11,49.084,-118.0173,12.0,N
2018,8,11,49.025,-118.0333,2.2,N
2018,8,11,49.0168,-118.0243,0.2,N
2018,9,12,49.7717,-118.1637,0.009,N
2018,9,13,49.7755,-118.0946,0.009,N
2018,9,8,49.0513,-117.4887,0.02,N
2018,10,15,49.0519,-117.7408,0.05,H
2018,10,16,49.2216,-117.7538,0.005,H
2018,6,22,49.229,-118.1513,0.009,N
2017,10,25,49.7561,-118.625,0.25,H
2018,7,28,49.0094,-118.0975,0.2,N
2018,8,2,49.87,-118.612,0.009,N
2018,8,2,49.8865,-118.5673,0.009,N
2018,8,11,49.2477,-118.4092,122.0,N
2018,8,15,49.1551,-118.2815,0.009,H
2018,8,11,49.4543,-118.359,415.0,N
2018,7,28,49.48,-116.5108,9284.0,N
2018,6,4,49.4585,-117.5419,0.009,N
2018,7,22,49.2852,-117.1857,0.06,H
2018,7,27,49.3921,-116.4167,0.1,N
2018,7,28,49.1986,-116.8855,0.05,N
2018,7,28,49.1312,-116.8605,6798.0,N
2018,7,27,49.125,-116.93,11.0,N
2018,7,27,49.0735,-116.8371,0.35,N
2018,8,21,49.6566,-116.9454,0.2,H
2018,8,24,49.142,-117.2027,1.17,H
2018,7,25,49.1496,-117.1416,55.0,N
2018,7,28,49.2674,-117.06,0.009,N
2018,7,29,49.12,-117.1314,703.0,N
2018,7,28,49.0832,-117.1224,0.009,N
2018,10,11,49.3679,-117.2536,0.5,H
2018,10,22,49.2426,-117.2758,0.6,H
2018,5,21,49.4644,-115.803,0.009,H
2018,7,26,49.425,-116.1253,0.4,N
2018,8,4,49.4687,-115.7569,0.2,H
2018,8,11,49.0514,-115.5078,0.6,N
2018,8,11,49.0792,-115.4811,2.0,N
2018,8,11,49.0723,-115.4571,2392.0,N
2018,7,28,49.002,-115.8951,1181.0,N
2018,8,11,49.1459,-120.4492,0.6,N
2018,8,13,49.1616,-120.4438,0.1,N
2018,8,15,49.1829,-120.3105,13626.0,N
2018,8,4,49.1676,-121.1625,0.009,N
2018,8,4,49.1431,-121.186,5949.0,N
2018,8,5,49.0742,-120.8025,0.04,H
2018,8,14,49.1101,-120.6562,0.009,H
2018,9,2,49.229,-121.0556,0.0,H
2018,4,20,49.0695,-119.7269,10.0,H
2018,5,6,49.3352,-120.0257,0.009,H
2018,6,21,49.2046,-119.7413,1.9,N
2018,6,24,49.2357,-119.6451,0.009,N
2018,7,6,49.013,-119.6731,1.0,U
2018,7,17,49.0846,-119.8695,19226.0,N
2018,7,17,49.2839,-119.8424,0.009,N
2018,7,17,49.1686,-119.9478,0.6,N
2018,7,18,49.2243,-120.0122,3.0,N
2018,7,19,49.1287,-120.0133,2.0,N
2018,7,20,49.1547,-119.968,0.009,N
2018,7,17,49.1528,-119.9477,0.5,N
2018,8,12,49.117,-119.7287,2.0,H
2018,8,4,49.1138,-119.7285,0.3,H
2018,7,27,49.1331,-114.3607,2007.0,N
2018,4,1,49.0739,-119.4679,0.7,H
2018,4,13,49.0738,-119.4735,0.4,H
2018,4,20,49.0702,-119.472,0.3,H
2018,5,28,49.187,-119.4421,5.1,H
2018,6,6,49.1885,-119.5158,10.6,H
2018,6,26,49.236,-119.5784,0.009,H
2018,7,16,49.134,-119.5625,3.9,U
2018,7,19,49.1673,-119.4442,0.009,H
2018,7,19,49.1773,-119.4361,0.32,H
2018,7,19,49.1804,-119.4397,0.72,H
2018,7,19,49.1708,-119.4383,0.009,H
2018,7,19,49.1854,-119.4404,0.009,H
2018,7,31,49.3232,-119.569,0.009,H
2018,8,4,49.1842,-119.5712,3.5,H
2018,8,11,49.0265,-119.5031,0.009,N
2018,4,26,49.0366,-119.153,0.3,H
2018,5,1,49.0167,-119.0559,0.1,H
2018,7,19,49.0529,-118.4758,0.1,H
2018,5,26,55.636,-122.1112,0.125,H
2018,6,20,55.0482,-121.5743,45.0,N
2018,6,20,55.4744,-122.0223,0.1,N
2018,6,20,55.4804,-121.9724,0.009,N
2018,6,21,55.3289,-121.6075,1.7,N
2018,6,21,55.3182,-121.6191,0.009,N
2018,6,21,55.3303,-121.6484,0.009,N
2018,6,21,55.4329,-121.576,0.009,N
2018,6,21,55.4265,-121.5857,0.009,N
2018,6,22,55.3288,-121.4755,0.4,N
2018,6,21,55.0533,-121.5559,0.009,N
2018,5,11,55.4892,-122.7823,40.0,H
2018,6,20,54.39,-125.3088,0.016,N
2018,6,20,54.4345,-125.2157,4.0,N
2017,7,7,53.1563,-122.3293,0.015,N
2017,7,16,52.5702,-122.5754,0.05,N
2017,7,16,52.984,-122.3055,0.009,N
2017,7,27,52.9981,-122.4704,0.009,H
2017,8,2,52.9951,-122.4644,0.2,H
2017,8,4,53.0038,-122.5065,0.9,H
2017,8,5,53.0964,-122.367,0.009,H
2017,8,13,52.9901,-122.2357,0.06,N
2017,4,24,52.6167,-122.4574,0.009,H
2017,5,7,52.5627,-122.5016,1.1,H
2017,5,20,52.5078,-122.4561,0.6,H
2017,5,30,53.0266,-122.3099,0.009,H
2018,7,31,52.7135,-126.2235,44816.8,N
2018,4,27,54.1945,-125.5561,0.3,H
2018,5,1,54.1091,-125.175,0.3,H
2018,5,27,53.7905,-125.9943,0.1,H
2018,6,14,54.2622,-125.8,0.009,H
2018,6,20,54.2424,-126.2667,94.0,N
2018,6,20,53.8534,-125.8716,0.16,N
2018,6,20,53.6935,-125.4105,73.0,N
2018,7,5,52.8168,-126.4978,0.009,N
2018,7,22,52.8365,-126.1324,0.2,N
2018,7,31,52.9253,-126.4012,79394.0,N
2018,8,11,52.0555,-118.4564,153.0,N
2018,8,11,51.2645,-117.7971,22.0,N
2018,8,2,51.7535,-118.5903,1.3,N
2018,8,2,51.7545,-118.721,4.75,N
2018,7,31,51.0056,-117.2192,0.009,N
2018,7,31,50.9399,-117.2226,0.009,N
2018,8,2,50.8061,-117.1679,0.1,N
2017,7,20,50.5576,-117.0427,0.25,N
2017,7,27,50.621,-117.0749,2.3,N
2017,9,8,50.6908,-117.1031,0.7,N
2017,7,7,52.6467,-123.3521,0.0,N
2017,7,17,53.0867,-124.1861,1.7,N
2017,7,29,53.1369,-123.4185,0.3,N
2017,7,29,53.1585,-123.4997,0.5,N
2017,7,26,53.2883,-123.0481,0.25,N
2017,7,7,52.8872,-123.58,0.0,N
2017,8,18,52.991,-122.7893,0.009,N
2017,9,9,52.5122,-122.7356,0.1,N
2017,5,31,53.1679,-123.0337,132.2,N
2017,6,11,53.3221,-124.0178,0.45,N
2017,7,7,52.7574,-121.6153,36.8,N
2017,7,19,52.7527,-124.6964,1.8,N
2017,7,26,52.7821,-124.149,0.0,N
2017,7,26,52.7683,-124.1268,0.0,N
2018,6,19,52.4909,-125.8734,0.1,N
2018,7,30,52.5528,-125.8613,0.009,N
2018,7,31,52.5276,-125.7628,40.0,N
2017,8,13,52.5392,-122.365,0.09,N
2017,8,23,52.6053,-122.358,0.009,H
2017,5,23,51.7224,-123.0211,0.13,N
2017,5,5,52.0184,-122.1589,0.009,H
2017,5,5,52.2148,-122.0689,0.009,N
2017,5,5,52.0477,-122.2132,0.009,N
2018,8,12,51.9863,-117.9594,10.0,N
2018,8,12,52.1512,-118.171,0.1,N
2018,8,11,51.6452,-116.94,5.0,N
2018,7,31,52.3184,-125.9263,0.4,N
2018,8,9,52.3405,-125.827,0.009,N
2018,7,4,51.8303,-125.8644,12313.0,N
2018,8,1,51.7617,-125.4193,19050.2,N
2018,8,11,51.2151,-126.6218,0.1,N
2018,8,11,51.2059,-126.1753,0.2,N
2018,8,11,51.0514,-125.6434,2.5,N
2018,8,11,51.0901,-125.675,0.2,N
2018,8,11,51.0579,-125.6462,0.8,N
2018,8,11,51.0645,-125.6512,0.009,N
2018,4,24,52.4371,-126.3802,0.15,H
2018,6,19,52.1596,-125.9055,0.1,N
2018,7,5,51.8647,-126.7094,0.009,N
2017,4,5,51.5273,-122.2801,0.009,H
2017,4,9,51.9314,-122.9369,0.3,H
2017,5,5,51.5345,-122.2744,0.1,H
2017,5,31,51.5614,-122.3315,3.4,H
2018,6,20,50.1168,-121.1231,0.009,N
2018,6,21,50.3366,-121.2572,2.5,N
2018,8,25,50.4013,-125.3788,0.009,H
2018,5,6,50.7049,-126.3292,1.5,H
2018,5,5,50.681,-126.1666,0.009,N
2018,6,21,50.6901,-125.6874,0.009,N
2018,7,5,50.8421,-126.7055,0.009,N
2018,8,3,50.4955,-125.6441,0.009,H
2018,8,11,50.8708,-118.044,168.0,N
2018,8,12,50.7943,-117.9771,0.15,N
2018,8,11,50.566,-117.9878,0.25,N
2018,4,23,50.2384,-116.9748,0.7,H
2018,7,17,50.4299,-117.2989,88.0,N
2018,7,17,50.5298,-117.3145,0.9,N
2018,7,27,50.2983,-117.1987,0.9,N
2018,7,27,50.2646,-117.0166,0.005,N
2018,7,27,49.7664,-117.0656,0.009,N
2018,7,28,50.0406,-116.8316,0.1,N
2017,6,26,50.5509,-117.3669,0.625,N
2017,7,10,49.6459,-117.2548,0.04,N
2017,7,10,50.4172,-117.1521,0.014,N
2017,7,1,50.3717,-116.7139,330.0,N
2017,7,10,50.2199,-116.9971,0.005,N
2017,7,10,50.1254,-116.7983,4280.0,N
2017,7,10,49.9276,-117.0819,0.9,N
2017,5,25,50.426,-116.9068,0.2,H
2017,7,20,50.5864,-117.3866,0.009,N
2017,7,20,50.4227,-117.2008,1400.0,N
2017,7,20,50.4621,-117.1504,0.15,N
2017,7,27,50.3194,-117.1153,0.1,N
2017,7,20,50.6049,-117.2274,1070.0,N
2017,7,27,49.8586,-117.1279,1.6,N
2017,7,27,50.511,-117.2033,0.024,N
2017,7,10,49.9213,-116.6607,40.0,N
2017,7,20,49.7102,-117.0303,0.2,N
2017,9,15,49.7323,-116.7891,1.6,H
2018,5,18,50.636,-128.0718,0.009,H
2018,8,10,50.6846,-127.4359,0.009,N
2018,8,11,50.7399,-127.5903,0.009,N
2018,8,11,50.7095,-127.5292,0.009,N
2018,8,11,50.7124,-127.5782,0.009,N
2018,8,12,50.707,-127.5965,0.2,N
2018,8,14,50.5195,-128.1375,0.009,H
2019,3,25,50.6717,-127.3893,0.009,H
2018,5,3,49.7394,-121.0136,0.009,H
2018,7,30,49.6391,-121.0044,0.1,H
2018,8,5,49.7815,-121.0448,0.009,N
2018,8,8,49.7773,-121.1585,2432.0,N
2018,8,11,49.8074,-120.0585,0.009,N
2018,8,11,49.815,-119.9872,0.009,N
2018,8,11,49.7666,-120.0905,0.009,N
2018,8,11,49.6635,-119.8923,0.009,N
2018,8,11,49.9714,-120.1344,0.009,N
2018,8,17,49.6262,-119.911,4.7,N
2018,9,9,49.9957,-119.8157,0.009,H
2018,4,25,50.4028,-120.8166,2.0,H
2018,5,7,50.071,-120.8033,3.9,H
2018,5,11,49.9069,-120.9104,0.9,H
2018,5,27,50.3344,-120.9192,53.0,H
2018,5,27,49.7152,-120.2172,0.1,H
2018,6,20,50.3984,-121.0993,0.009,N
2018,6,20,50.2256,-121.047,3.4,N
2018,6,20,50.2619,-120.9306,0.3,N
2018,6,21,50.3604,-120.7865,0.009,N
2018,6,21,50.2875,-120.8641,0.009,N
2018,6,21,50.1061,-120.9746,4.7,N
2018,6,21,50.1261,-120.0586,0.009,N
2018,6,21,49.8797,-120.5921,0.009,N
2018,6,21,50.3079,-120.9283,0.009,N
2018,6,21,50.2353,-120.5658,0.009,N
2018,6,21,50.3015,-121.147,0.009,N
2018,6,21,50.1709,-120.9395,0.009,N
2018,6,21,50.3877,-121.2189,0.009,N
2018,6,23,50.1124,-120.9451,0.009,N
2018,6,24,50.3996,-120.3336,0.009,N
2018,6,25,49.4744,-120.5643,0.009,H
2018,6,25,49.9139,-120.8795,0.009,H
2018,6,21,50.1814,-120.5784,0.009,N
2018,6,20,50.2384,-120.7206,0.009,N
2018,7,5,50.1292,-120.2205,0.009,N
2018,7,13,50.33,-120.4078,1.1,H
